0.31699
0.29289
0.29289
0.26393
0.25736
0.25011
0.25
0.23205
0.21429
0.20734
0.20711
0.20711
0.19691
0.1887
0.18828
0.18792
0.18768
0.18319
0.17651
0.17464
0.17313
0.17137
0.1695
0.16773
0.16667
0.16096
0.159
0.16019
0.16019
0.15443
0.15378
0.15188
0.15025
0.14904
0.14887
0.14682
0.14706
0.1458
0.14497
0.14357
0.14088
0.14073
0.13989
0.13892
0.13857
0.13996
0.13628
0.13498
0.13454
