0.31699
0.29289
0.29289
0.26393
0.25736
0.25011
0.25
0.23205
0.21429
0.20762
0.20711
0.20711
0.20711
0.19169
0.18866
0.18815
0.18768
0.18319
0.17652
0.17522
0.17327
0.17103
0.17037
0.1678
0.16667
0.16667
0.16019
0.16019
0.15641
0.15543
0.16019
0.15454
0.1504
0.14876
0.14856
0.14889
0.14837
0.14706
0.14632
0.14356
0.1424
0.14109
0.14061
0.14004
0.13996
0.13996
0.13676
0.13596
0.13471
