0.31699
0.29289
0.29289
0.25622
0.25
0.25
0.23205
0.21754
0.21429
0.20141
0.20711
0.1938
0.18916
0.18147
0.18663
0.18603
0.17543
0.17566
0.17323
0.1744
0.16783
0.16989
0.16667
0.16658
0.16667
0.15919
0.15815
0.15697
0.1545
0.15124
0.15114
0.15174
0.14837
0.14694
0.14676
0.14428
0.1452
0.14296
0.14192
0.13924
0.14045
0.14002
0.13826
0.13825
0.13592
0.13534
0.13475
0.1328
0.13206
